,insult,comment
1410,0,"Brilliant, brilliant   you are a star, Xochitl. Do not forget to leave a temporary email address on this blog so I can get in touch with you."
1411,1,"hey,  just because you are drunk and going down on your boyfriend does not mean we need to hear about it."
1412,0,are you getting all choked up now? hehe
1413,0,OMG to you just sounds awesome
1414,1,medium si ed???are you talking about your pen.is??
1415,1,WHO SAID THAT YOU DA ONLY ONE I HERD SAYIN SOME DUMB SHYT LIKE THAT  PUERTO RICANS WANNA BE LIKE DOMINICANS YOU FUCKIN BIRD
1416,1,are you that dumb?
1417,1,buy a ticket you piece of s*h*i*t millionaire a hole
1418,1,y dntchu go suck dick sme whrr else hoe
1419,1,OOOOOPS NO FOUL LOL ALL YOU MORONS!!!
1420,0,You must be from MI. Our hookers look rough
1421,0,Every fu cking bump is a foul when you guard LeBron.
1422,1,Someone should ask you for your birth certificate. You sound like you have come from a party of hate. Manson supporter?  He would like you to visit him soon.
1423,0,Greedy = anyone more successful than are you.
1424,1,You are just a idiot dude.
1425,0,You really cannot cite Glenn Beck and get any respect.
1426,0,are you serious lady?!
1427,0,Haha yes Ms Recker this is you! Homerecker!
1428,0,You are so lucky!
1429,1,"And if you truly believe that is not happening and never will, YOU are the stupid one. Just another know it all liberal. You jerks never learn. The entire marching band is out of step except YOU. You are pathetic."
1430,0,"wee y got some bars and paper , but styll , aint shit with it , been wack as fuck since he drop lollipop and it gonn stay that way , cant compete against tha real no more"
1431,1,"Your continuous reference to male genitalia has become quite humorous . Again , with your latency and illiteracy ."
1432,0,"Sexist or not, trust me that this is gonna sell. Excellent trailer. Just pure violent gaming. Killing nuns and such. No other game would give us the satisfaction of killing nuns with ba ookas and guns. The young guys and gals are sure to say that it is, it has sexist and shit but players my age do not give a fuck and we just see it as a game. Nothing more nothing less.  And it is, it has a well made trailer."
1433,1,Congratulations you are a COMPLETE idiot..........now go back to smoking your  hopium .............
1434,1,ANY TOPLESS PICS YOU S K A N K ?
1435,0,These totally look like you.
1436,1,under what rock were you found
1437,0,You are a fan of TheGnome? Hmm... a maybe.
1438,1,"He is, he has a 3rd string QB you moron."
1439,1,You are an idiot.
1440,1,"you are one paranoid delusional teabaggie faggie you must have been suckling on drug cra ed rush limbergers weenie.  You must be dreaming about sucking flush limberger, because, you are acting irrational."
1441,0,"Wow, you get a little carried away with the word  haters"
1442,0,The MV is so fucking artistic.  So much symbolism and art right here.  I cannot even describe how fucking AWESOME my boys are.   SO FUCKING HAPPY RIGHT NOW. xD
1443,1,Man Wtf Is You Sayin
1444,0,its so fucking cute
1445,0,great photos ashley!! you are so talented!
1446,1,AND YOU ARE A TOOL... CALL THE WAHMVULANCE SNFFLE SNIFFLE.... NEED A TISSUE? BAHAHAHAHAHAHAHAHAHAHAHAHA SWEET CAROLINE BOM BOM BOM
1447,0,"you ,,,,, are ,,,, funny....,???"
1448,1,@Beat xx  AND YOU DESERVE TO DIE
1449,0,"This kind of comes across a bit jealous.  Whether people think he is, he has funny or not, that is, that has a matter of opinion, saying somebody  is not  funny would be your opinion, and you are welcome to it. I never thought he came across like an asshole, though."
1450,0,codehpro are you on?\r
1451,0,You being a Wonderful. Please be mature enough.  WTF.
1452,0,Looks like you are going places!
1453,0,OMFG I HAVE SEEN IT ON TV!! THOSE POSSITIONS OMG OMFG I WILL DO ANYTHING TO BE TRAINED PERSONALLY BY MY ULTIMATE BIAS OH DEAR FUCKING INDEED FUCKING GOD!!!!!!
1454,1,I give it 3 months before she is spotted on stage at a strip club / bar doing a wet t shirt contest. Bet. Then another 3 6 months before she is doing porn. She is a classless piece of trash and only a moron would believe that she did not kill her own daughter.
1455,0,Appreciate what you are doing ...keep going....
1456,1,"Interesting.     Anyone else would say  How nice that you adopted a young boy .    But, being the 60 year old, fat, hairy, trailer park hag that you are you have to say something horrible like Mr. J dying young.    He keeps himself very lean and follows a great diet, fractal.    I wager that  long  after you are worm food Mr. J will be bouncing his grandbabies on his knees, you malignant hearted useless cow."
1457,1,Jon Beason do not you have a strip club to hang out at?
1458,1,"You are not only dumb, you are pathetic!"
1459,0,How would you like to call that mom!
1460,1,Brian do not know why you are getting at r.kelly for?... He his more successful and widely recogni ed as the most successful r&b act & the KING of r&b..Brian seriously should get a life cos his pathetic diss will not take a string of hair out of KELL  he is stronger than your weak & pathetic  ass ...FOOL
1461,0,You and your wife never cried when your first child arrived then?
1462,1,"Give it a rest, A$$hole!!!"
1463,1,fuck you all yg heaters  am reading this in 29\\5\\2012  ^   ^ yg love
1464,0,"I will, i shall tell you who, NIGGERS"
1465,1,"Are you like 4?  That is, that has my only explanation"
1466,0,Are you his son?
1467,1,And yours are h..o..m..o sexuals
1468,1,"Hey EOD. You are delusional. Obama and dems had control of the house for the first two years of Obama's presidency and did not even make a budget. You are probably not even an 89D   The 89Deltas I knew had balls, you sir, have a vag!"
1469,0,"Hey Geraldo! I know you do not inhale, because you hang will Bill Clinton. Do you exchange lies with him too???  I will, i shall bet you do!!  SMOKE THAT CRACK BROTHER!!!  YOU'RE THE MAN ON CRACK, NOT MONKTON!!!   HE'S STRAIGHT UP!!! YOU'RE NOT!!"
1470,0,"There is, there has really only 2 reasons for voting for Obo o, either you are a moron, or you are an idiot!"
1471,1,"Yeah, like these ignorant people are so silly. They really think i am hurt, please this is not real life.   Do not confuse me for your mom because she is, he has single as my mom is married to my dad and my ethnic background is not black American, I am an African, two different cultures.  The African do not put down their women because they date non BW, that is, that has the difference between them and black American men. Even if they do date out, they will catch hell if they shitted on African women.  Get it together you ignorant idiots.  Carol, I am telling you this, not directed at you. Lol."
1472,1,You should read your posts...skank.
1473,1,@Poltergeist Fuck your ass I got a cross.
1474,1,HAHAHA! You are a moron. You just do not get it.
1475,1,"Peter, What is your malfunction?"
1476,1,you are a troll and a redneck...thats just a fact.
1477,1,'Commenter'  you really show you know nothing!
1478,0,"Before I look dumb to @avclub d9773268b3b8a34af17f8cff7aa99c8f:disqus and @avclub ad8fd4291fac0d1d7dbfe8d4c83c467e:disqus , I had, i would like to point I count AT least Slanted   Terror Twilight, and because I am a dick will throw Westing in there, even if it is, it has a compilation, it is, it has all non album tracks.  I would like to add Pavement is the greatest band of all time.  I had, i would also like to make sure it is, it has noted that I believe in The Bends   In Rainbows, with four of them  Bends, OK, Kid A, and In Rainbows  being 10/10, perfect albums, and the other two  Amnesiac and HTTT  being 9 1/2 so close to perfect, still immaculate records."
1479,0,As are you.
1480,0,You do not say?
1481,0,It turns out that parents just do not understand.
1482,0,awhhh thanks @Heidi Rhoades ! You are too kind
1483,1,YOU ARE BEING SO STUPID
1484,1,"' house, you are pathetic!"
1485,0,You are such a pilot! hahaha
1486,0,5 or 6................................................what are you picking
1487,0,"No need to name call!! Grow up, we are all men here, unless you are a boy."
1488,0,Your comment must be approved by a moderator before appearing here.
1489,1,You are despicable.
1490,1,Well...washed up to aqnyone whose job does not involve a hairnet and who do not wear their pants around the knees like a retard. Tht would explain why you know who he is.
1491,0,"So you do not have any evidence at all, as you refuse to share it."
1492,0,Damn he bitched up! He when from eff you to luv you... wooow
1493,0,that bitch should be smacked fir that shit... that man innocent you can see it in his eye
1494,0,Man you know what u can do with 54 G's. You buy like 54 really hot hookers. or 540 average hookers...............I mean you get it right.
1495,0,Are you going to attend?
1496,1,"Are you delusional? People like you are the reason he is, he has still in office."
1497,0,That will be my little girl someday:
1498,1,"Hopefully soon,you moron."
1499,0,1/16 of govt debt is most of our country if you are not to good with math
1500,1,Bitch you still did not answer the question.  WHAT THE FUCK does this clip has to do with Lebron? Answer fuck face.
1501,0,People who write like you do and talk like you do are NOT nice people.  Your language shows you to be immature and uneducated.
1502,1,"Are you in love with me? Why are you replying to me with this shit?  You said this wasn't news, I disagreed, now suddenly you think I am a conspiracy theorist and Ron paul groupie?  Are you on any medications right now?"
